experiment,config_name,dataset,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,active_g,activation,smape,mase,mae,mse,owa,best_val_loss,final_val_loss,final_train_loss,best_epoch,epochs_trained,stopping_reason,loss_ratio,diverged,n_params,training_time_seconds,val_loss_curve
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,156,861895655,False,ReLU,21.007166,3.060005,120949.117188,1537261699072.000000,nan,25.19796753,25.62174416,32.15906143,14,24,EARLY_STOPPED,1.016818,False,23961600,23.82,"[""185.21417236"", ""123.04829407"", ""68.34763336"", ""41.66886139"", ""43.54695511"", ""34.45315552"", ""34.35579300"", ""29.52301216"", ""28.55716896"", ""28.70750809"", ""27.19059944"", ""26.02601051"", ""25.94118500"", ""26.20113182"", ""25.19796753"", ""25.21399879"", ""25.76898575"", ""25.89403725"", ""25.35172462"", ""25.43016624"", ""25.63385391"", ""25.75345993"", ""25.69297791"", ""25.61601067"", ""25.62174416""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,158,1031555828,False,ReLU,21.928598,3.176216,126901.460938,1672624734208.000000,nan,25.53669739,26.14187050,32.08512497,15,25,EARLY_STOPPED,1.023698,False,23961600,22.97,"[""199.43026733"", ""86.50824738"", ""63.26795578"", ""39.90691757"", ""33.01976395"", ""38.56773758"", ""28.70061684"", ""27.13343430"", ""27.26567650"", ""27.57414246"", ""25.92977524"", ""27.07075691"", ""25.82168007"", ""25.54915810"", ""25.77209091"", ""25.53669739"", ""26.03385544"", ""25.66824913"", ""25.69306755"", ""25.61919785"", ""25.55094337"", ""25.98009109"", ""25.85587502"", ""26.60714340"", ""26.37763023"", ""26.14187050""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,160,577808002,False,ReLU,20.295160,2.980504,117061.398438,1478061588480.000000,nan,25.03499031,25.27161789,30.08289337,11,21,EARLY_STOPPED,1.009452,False,23961600,20.72,"[""199.33782959"", ""166.80702209"", ""137.42460632"", ""82.76880646"", ""44.99607468"", ""36.41654968"", ""31.09333801"", ""28.50205231"", ""29.55933189"", ""27.47514534"", ""25.94532585"", ""25.03499031"", ""25.74757576"", ""25.47560883"", ""25.56447411"", ""25.07349014"", ""25.34224701"", ""25.40819931"", ""25.66500282"", ""25.36663628"", ""25.34589767"", ""25.27161789""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,159,759518567,False,ReLU,21.154848,3.055012,112141.429688,1366858268672.000000,nan,25.26697540,27.78911209,27.24491310,18,28,EARLY_STOPPED,1.099819,False,23961600,26.65,"[""199.13558960"", ""127.26019287"", ""77.00604248"", ""42.60425949"", ""34.83182526"", ""35.92713547"", ""30.49906731"", ""28.42440605"", ""26.73003006"", ""27.23735237"", ""26.92493439"", ""25.95059967"", ""25.56602859"", ""25.64421654"", ""25.43200302"", ""25.94091225"", ""25.51302910"", ""25.45211983"", ""25.26697540"", ""25.68927383"", ""25.61985016"", ""25.67226028"", ""25.59713173"", ""25.83891106"", ""26.25765419"", ""26.09370613"", ""26.13565636"", ""26.55631065"", ""27.78911209""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,161,2065083641,False,ReLU,20.947342,3.015706,108220.500000,1277689593856.000000,nan,25.51847458,27.24860954,30.67388916,13,23,EARLY_STOPPED,1.067799,False,23961600,20.96,"[""181.73646545"", ""76.13099670"", ""38.38357162"", ""43.19017410"", ""32.01720810"", ""36.75381851"", ""31.21105957"", ""28.56852722"", ""27.45527840"", ""25.80471992"", ""26.10512924"", ""26.59216499"", ""25.95312309"", ""25.51847458"", ""25.59112930"", ""25.56147575"", ""25.88333702"", ""25.63780785"", ""25.90941238"", ""25.86663437"", ""25.70868492"", ""26.05537987"", ""26.52288628"", ""27.24860954""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,162,165964454,False,ReLU,21.213417,3.086694,120011.937500,1544333819904.000000,nan,25.07728386,26.25497818,31.21269035,18,28,EARLY_STOPPED,1.046963,False,23961600,27.30,"[""190.41476440"", ""74.18695068"", ""38.55850601"", ""36.13911438"", ""30.19892311"", ""36.87316895"", ""31.66238403"", ""27.90371132"", ""29.63911247"", ""27.75383949"", ""25.97895050"", ""25.89941406"", ""26.15121078"", ""25.63222694"", ""25.69259644"", ""25.73849487"", ""25.67089272"", ""25.34240150"", ""25.07728386"", ""25.24587250"", ""25.46711349"", ""25.45237923"", ""25.50037575"", ""25.80742264"", ""26.29128075"", ""26.13584709"", ""26.17291832"", ""26.35534477"", ""26.25497818""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,163,1315548404,False,ReLU,20.954895,2.986329,91840.359375,802232074240.000000,nan,25.62907982,29.90145111,28.87747574,18,28,EARLY_STOPPED,1.166700,False,23961600,25.78,"[""199.98231506"", ""75.83236694"", ""41.47617340"", ""34.31838608"", ""37.69561768"", ""32.10084534"", ""27.53263092"", ""27.58242798"", ""27.94852829"", ""26.65213966"", ""26.21589279"", ""26.27628708"", ""26.79858208"", ""26.16789627"", ""26.30874443"", ""25.84679794"", ""25.84633255"", ""25.92553711"", ""25.62907982"", ""25.76074219"", ""26.34989929"", ""27.39521027"", ""26.89023972"", ""26.75606346"", ""27.38760757"", ""27.70590210"", ""27.89480591"", ""27.48745346"", ""29.90145111""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,164,568047722,False,ReLU,21.290430,3.146488,130283.921875,1804418023424.000000,nan,25.21442986,25.83960915,32.07333374,15,25,EARLY_STOPPED,1.024795,False,23961600,22.83,"[""199.31353760"", ""116.06171417"", ""111.43743896"", ""66.56993866"", ""37.55124664"", ""47.12589645"", ""36.31091309"", ""31.87892151"", ""28.36097527"", ""26.25153351"", ""27.12642860"", ""26.78802872"", ""26.34807587"", ""25.51147652"", ""25.52688789"", ""25.21442986"", ""25.53853416"", ""25.42698097"", ""25.46820259"", ""25.24881363"", ""25.43906021"", ""25.55017090"", ""25.78401947"", ""25.76554489"", ""25.65645599"", ""25.83960915""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,165,1269119278,False,ReLU,20.945900,3.033661,104095.687500,1145151160320.000000,nan,25.07587051,28.02104568,31.10833549,13,23,EARLY_STOPPED,1.117451,False,23961600,21.67,"[""193.50547791"", ""110.60424042"", ""61.54627991"", ""40.91582108"", ""34.14578247"", ""34.27295685"", ""28.94724083"", ""28.79335022"", ""26.53495598"", ""26.69308472"", ""25.92996597"", ""25.33656693"", ""25.75262260"", ""25.07587051"", ""25.22121048"", ""25.46748734"", ""25.59827805"", ""25.53512764"", ""25.52680969"", ""25.88040924"", ""25.95418167"", ""26.84049988"", ""26.59704971"", ""28.02104568""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,166,1225544084,False,ReLU,21.338976,3.085625,114911.320312,1376849100800.000000,nan,25.28061485,25.71399879,31.83609200,15,25,EARLY_STOPPED,1.017143,False,23961600,24.46,"[""188.87544250"", ""119.11735535"", ""60.49787521"", ""40.53514481"", ""34.65972519"", ""30.83916664"", ""31.21126938"", ""30.27898026"", ""27.91380310"", ""27.23722839"", ""26.57059669"", ""26.21713066"", ""26.92325401"", ""25.88767433"", ""26.00652504"", ""25.28061485"", ""25.29413986"", ""25.53962135"", ""25.71385765"", ""25.72196960"", ""25.50815010"", ""25.41533661"", ""25.80169678"", ""26.11461639"", ""26.05987167"", ""25.71399879""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,168,1575403883,False,ReLU,20.923983,3.034988,109124.640625,1217166180352.000000,nan,24.97446442,25.81218719,30.78159904,14,24,EARLY_STOPPED,1.033543,False,23961600,22.90,"[""186.89120483"", ""130.10441589"", ""80.13442230"", ""50.09407425"", ""36.81618118"", ""31.50230598"", ""27.68511772"", ""27.78965569"", ""28.39011192"", ""26.15794754"", ""25.73286819"", ""26.09123611"", ""26.60782623"", ""25.40961838"", ""24.97446442"", ""25.03124809"", ""25.43330574"", ""25.78049088"", ""26.19798470"", ""25.21091461"", ""25.54061127"", ""25.90259552"", ""26.26923561"", ""26.06874466"", ""25.81218719""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,167,156789126,False,ReLU,20.989990,3.034963,112491.781250,1354389913600.000000,nan,25.27203941,27.80877113,30.50678444,20,30,EARLY_STOPPED,1.100377,False,23961600,31.56,"[""181.56491089"", ""92.55558014"", ""54.42026901"", ""38.31084824"", ""38.11342239"", ""29.63603401"", ""31.66592979"", ""28.54165077"", ""27.66806221"", ""27.50439072"", ""26.04989433"", ""25.73251724"", ""25.65788841"", ""26.15730095"", ""25.64412880"", ""25.53615189"", ""25.57372665"", ""25.61108398"", ""25.48568916"", ""25.38501358"", ""25.27203941"", ""25.27339554"", ""25.50078392"", ""25.89659691"", ""26.46939850"", ""25.93337822"", ""26.09125328"", ""26.52595139"", ""26.93450546"", ""26.82908821"", ""27.80877113""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,171,2018759572,False,ReLU,21.179785,3.105305,121614.335938,1525293776896.000000,nan,24.81855392,25.88534927,30.15739632,12,22,EARLY_STOPPED,1.042984,False,23961600,20.60,"[""196.40625000"", ""116.30803680"", ""119.18328094"", ""68.09239197"", ""44.68344116"", ""33.05265808"", ""33.66988754"", ""28.51693916"", ""26.74604416"", ""25.39229774"", ""25.44156647"", ""25.53045654"", ""24.81855392"", ""25.27789688"", ""25.59334564"", ""25.67704582"", ""25.91814995"", ""25.37896347"", ""25.84040451"", ""25.84522057"", ""26.22884560"", ""25.92130280"", ""25.88534927""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,170,1749944017,False,ReLU,21.341482,3.123180,129129.070312,1821907222528.000000,nan,25.18800545,26.41617012,31.64724922,18,28,EARLY_STOPPED,1.048760,False,23961600,25.61,"[""198.98196411"", ""115.20233154"", ""102.96300507"", ""61.96755219"", ""37.25036240"", ""42.54685211"", ""32.06094360"", ""30.61925697"", ""26.50364304"", ""27.68688774"", ""27.37399673"", ""25.59583473"", ""25.25452423"", ""25.65981483"", ""25.63892555"", ""25.32299423"", ""25.48831940"", ""25.33708000"", ""25.18800545"", ""25.30803299"", ""25.38675690"", ""25.44989204"", ""25.47204208"", ""25.50951576"", ""25.63218117"", ""25.80998230"", ""26.08502579"", ""26.28028107"", ""26.41617012""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,169,1246053287,False,ReLU,21.494793,3.121893,118360.070312,1487095595008.000000,nan,25.43238640,26.41565132,29.60653687,20,30,EARLY_STOPPED,1.038662,False,23961600,28.61,"[""189.53817749"", ""115.07250214"", ""76.93035889"", ""48.47751999"", ""34.50713730"", ""31.34393120"", ""32.78915405"", ""30.33604622"", ""27.20786095"", ""27.40224075"", ""28.08253479"", ""26.31421089"", ""25.86669350"", ""26.34172058"", ""25.61165047"", ""25.61710739"", ""25.95639801"", ""25.85657310"", ""25.56534767"", ""25.72696877"", ""25.43238640"", ""25.82114029"", ""25.49631310"", ""25.88462830"", ""25.75585175"", ""25.97507477"", ""26.04719734"", ""26.87695885"", ""26.26197433"", ""26.29381943"", ""26.41565132""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,172,1675256437,False,ReLU,21.650797,3.172980,125533.296875,1691875540992.000000,nan,25.40186119,25.81386566,29.51177597,12,22,EARLY_STOPPED,1.016219,False,23961600,20.60,"[""194.30384827"", ""108.35312653"", ""72.55427551"", ""48.74230576"", ""35.79087067"", ""31.78546906"", ""27.41855621"", ""28.26529121"", ""28.25990105"", ""27.73462296"", ""25.81067467"", ""25.51213455"", ""25.40186119"", ""25.79970741"", ""25.40758514"", ""25.69114494"", ""25.45799828"", ""25.62394524"", ""25.80798340"", ""26.00652504"", ""25.78949928"", ""25.52166367"", ""25.81386566""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,173,1633411907,False,ReLU,20.571739,3.004365,116810.031250,1434795114496.000000,nan,25.12448692,25.41297150,28.92804718,15,25,EARLY_STOPPED,1.011482,False,23961600,22.89,"[""196.93820190"", ""101.04669189"", ""130.27232361"", ""84.69120789"", ""43.38864136"", ""40.26773834"", ""30.70031738"", ""31.38672447"", ""28.89268684"", ""27.00408173"", ""26.52920151"", ""25.53553963"", ""26.23110962"", ""26.24734688"", ""25.55193520"", ""25.12448692"", ""25.20096970"", ""25.61034775"", ""25.61252975"", ""25.60565567"", ""25.43880653"", ""25.37218857"", ""25.84438324"", ""25.73739243"", ""25.44499969"", ""25.41297150""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,175,943378080,False,ReLU,21.111513,3.110337,121377.265625,1631222366208.000000,nan,25.39651108,25.92056084,32.07455826,10,20,EARLY_STOPPED,1.020635,False,23961600,18.97,"[""190.06939697"", ""148.36700439"", ""79.14972687"", ""60.37584686"", ""33.82753754"", ""34.66047668"", ""30.61044502"", ""29.87369919"", ""28.17709351"", ""26.85771370"", ""25.39651108"", ""26.86812592"", ""26.14895058"", ""25.43882942"", ""25.55764961"", ""25.47550201"", ""25.54993057"", ""25.65643692"", ""25.94286537"", ""25.73080063"", ""25.92056084""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,174,2081741284,False,ReLU,21.201584,3.074111,125875.132812,1692652011520.000000,nan,25.32997513,25.83008385,30.30784798,12,22,EARLY_STOPPED,1.019744,False,23961600,20.95,"[""191.40942383"", ""103.36483765"", ""61.71850586"", ""40.69165421"", ""44.02995300"", ""34.25592041"", ""32.47855377"", ""28.28138161"", ""27.65662766"", ""27.49437904"", ""26.60945892"", ""27.23147202"", ""25.32997513"", ""25.47974014"", ""26.06462288"", ""25.85693932"", ""25.87740707"", ""25.84132195"", ""25.72022438"", ""25.58870697"", ""25.43307877"", ""25.54808617"", ""25.83008385""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,176,923162529,False,ReLU,20.671909,2.986156,104125.929688,1151052414976.000000,nan,24.82155037,26.44495583,31.53186989,15,25,EARLY_STOPPED,1.065403,False,23961600,23.65,"[""198.96673584"", ""133.06274414"", ""95.83287048"", ""81.19161987"", ""56.78724670"", ""34.94509888"", ""36.90583038"", ""32.73221970"", ""27.16165161"", ""26.10715294"", ""25.04142570"", ""25.97756386"", ""25.96046829"", ""24.83842468"", ""24.86230278"", ""24.82155037"", ""24.91869164"", ""25.34282303"", ""25.63329315"", ""25.97289467"", ""25.58973694"", ""25.55886841"", ""25.81676865"", ""26.25532722"", ""26.40644836"", ""26.44495583""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,177,216087175,False,ReLU,21.322096,3.091350,115974.257812,1418478747648.000000,nan,25.28708839,27.01209450,28.60707092,15,25,EARLY_STOPPED,1.068217,False,23961600,23.53,"[""200.00000000"", ""86.32839203"", ""70.37676239"", ""43.10326767"", ""39.31023026"", ""29.61887741"", ""29.66112518"", ""29.06300735"", ""28.08328056"", ""27.02956581"", ""25.45548439"", ""25.39228821"", ""25.66880226"", ""26.02676964"", ""25.74927139"", ""25.28708839"", ""25.33156586"", ""25.31021309"", ""25.71754456"", ""25.81520081"", ""25.89941597"", ""25.49230194"", ""26.41602135"", ""26.66893387"", ""26.69504547"", ""27.01209450""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,178,1583062470,False,ReLU,21.147196,3.089293,125297.109375,1752682070016.000000,nan,25.18156433,25.82614517,32.31745148,17,27,EARLY_STOPPED,1.025597,False,23961600,23.54,"[""188.80183411"", ""127.60260010"", ""82.86769104"", ""44.72887421"", ""30.36891556"", ""31.62166214"", ""28.82012749"", ""31.86003876"", ""26.31453323"", ""27.21492958"", ""27.52655220"", ""25.44566727"", ""26.03680229"", ""25.19668007"", ""25.40346718"", ""25.82029152"", ""25.26577950"", ""25.18156433"", ""25.18414879"", ""25.44821739"", ""25.26851654"", ""25.36491394"", ""25.51245308"", ""25.55734825"", ""25.58089828"", ""25.57795715"", ""25.72875595"", ""25.82614517""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,179,778161750,False,ReLU,21.257486,3.145834,130893.109375,1848923652096.000000,nan,25.15226555,26.34870338,30.29210663,12,22,EARLY_STOPPED,1.047568,False,23961600,22.22,"[""175.99636841"", ""135.08383179"", ""76.61956787"", ""45.51735687"", ""43.32376480"", ""34.04576874"", ""28.53159523"", ""27.54218864"", ""27.59843826"", ""27.25883102"", ""26.03389359"", ""25.59226227"", ""25.15226555"", ""25.65808678"", ""25.69237709"", ""25.55301476"", ""25.46790314"", ""25.59735489"", ""25.72738457"", ""25.84751320"", ""25.73465919"", ""26.16798019"", ""26.34870338""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,180,978400276,False,ReLU,21.416374,3.181691,130819.812500,1814185771008.000000,nan,25.23600388,26.82379723,31.38656044,15,25,EARLY_STOPPED,1.062918,False,23961600,23.50,"[""197.37295532"", ""97.41810608"", ""92.28721619"", ""63.24435043"", ""36.04650116"", ""38.93978119"", ""30.17360306"", ""28.38013077"", ""28.10292816"", ""26.49870300"", ""25.88975525"", ""25.25614738"", ""25.37567329"", ""25.92237282"", ""25.87726784"", ""25.23600388"", ""25.25578499"", ""25.50846672"", ""25.80625153"", ""26.16010666"", ""25.65396690"", ""25.64056778"", ""25.85128212"", ""25.87864113"", ""26.08949852"", ""26.82379723""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,181,469624293,False,ReLU,21.167971,3.072774,124569.968750,1675982405632.000000,nan,25.15670586,26.38012505,30.16768646,17,27,EARLY_STOPPED,1.048632,False,23961600,26.56,"[""181.08067322"", ""140.00157166"", ""87.73464203"", ""50.65491867"", ""36.56287384"", ""32.01307678"", ""29.29621696"", ""30.97925568"", ""29.30295563"", ""27.05926514"", ""26.49560547"", ""26.26474762"", ""25.31316566"", ""25.96559525"", ""26.28392601"", ""25.46161079"", ""25.19152832"", ""25.15670586"", ""25.36893845"", ""25.55195045"", ""25.72625923"", ""25.99783516"", ""25.63967705"", ""25.42405128"", ""25.69007874"", ""26.16156578"", ""26.19234657"", ""26.38012505""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,182,1492159980,False,ReLU,20.822798,3.015114,109070.289062,1194040754176.000000,nan,24.88129044,26.26555824,29.53362083,13,23,EARLY_STOPPED,1.055635,False,23961600,22.63,"[""193.55032349"", ""82.22470093"", ""74.25031281"", ""58.85812759"", ""41.76648331"", ""31.39485931"", ""32.43452835"", ""29.15197372"", ""28.44186211"", ""26.31675911"", ""26.95068741"", ""26.80695343"", ""25.18042946"", ""24.88129044"", ""25.74231339"", ""25.40501976"", ""25.87056160"", ""25.75603676"", ""25.76286125"", ""25.67635727"", ""26.37101364"", ""26.75495148"", ""26.70069313"", ""26.26555824""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,183,670377882,False,ReLU,20.931675,3.002458,94828.882812,910154661888.000000,nan,25.35450363,26.70688057,31.00691223,22,32,EARLY_STOPPED,1.053339,False,23961600,30.57,"[""179.99455261"", ""128.73809814"", ""69.55213165"", ""38.71249390"", ""63.92399216"", ""41.12952423"", ""30.91016197"", ""35.57277298"", ""28.45737267"", ""28.92467117"", ""28.09789467"", ""27.88514709"", ""26.53653717"", ""27.12592697"", ""25.97997284"", ""25.90452385"", ""26.09407043"", ""25.87167358"", ""25.95298386"", ""26.03325462"", ""25.77503967"", ""25.41492081"", ""25.35450363"", ""25.57757187"", ""25.68163490"", ""25.66434669"", ""26.31602669"", ""26.31250381"", ""26.41132545"", ""26.47693825"", ""26.80839920"", ""26.70277023"", ""26.70688057""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,184,1340249055,False,ReLU,21.355745,3.091320,116100.406250,1417047703552.000000,nan,25.22708130,26.35103798,30.09136391,17,27,EARLY_STOPPED,1.044554,False,23961600,28.29,"[""196.48970032"", ""134.18730164"", ""101.98320007"", ""75.42913055"", ""43.99871063"", ""36.58154678"", ""31.96522903"", ""27.26619530"", ""27.79050255"", ""26.58387756"", ""26.48258209"", ""25.75210953"", ""25.52424622"", ""25.44793701"", ""25.97790909"", ""25.81370735"", ""25.40988922"", ""25.22708130"", ""25.46108627"", ""25.86249352"", ""25.74450111"", ""25.69571114"", ""25.67329025"", ""26.10778236"", ""26.26713753"", ""27.45924950"", ""26.76883698"", ""26.35103798""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,185,1863203983,False,ReLU,21.290091,3.068167,111202.929688,1310978211840.000000,nan,25.53528595,26.21085930,28.30102158,21,31,EARLY_STOPPED,1.026456,False,23961600,30.67,"[""179.79324341"", ""131.33442688"", ""74.48954773"", ""39.31341934"", ""55.79743195"", ""37.28141785"", ""32.02692795"", ""27.39625549"", ""27.37088776"", ""26.79432678"", ""26.75717735"", ""26.59494591"", ""25.72323418"", ""25.86322403"", ""25.65244102"", ""25.78944206"", ""25.72652435"", ""25.67225647"", ""25.63001823"", ""25.60651970"", ""25.57430840"", ""25.53528595"", ""25.70677948"", ""25.93104553"", ""25.91121292"", ""25.90425301"", ""25.86574554"", ""26.03120804"", ""26.20479965"", ""26.33903313"", ""26.24725151"", ""26.21085930""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,187,1874524266,False,ReLU,21.526300,3.152800,131351.406250,1874466308096.000000,nan,25.24337387,26.31137657,29.01881409,15,25,EARLY_STOPPED,1.042308,False,23961600,25.13,"[""191.18974304"", ""113.41965485"", ""72.41624451"", ""41.45001602"", ""35.06588745"", ""33.20201111"", ""27.95590401"", ""27.02442360"", ""25.97699738"", ""27.26415634"", ""26.48760986"", ""25.74536133"", ""25.55260277"", ""25.44362831"", ""25.34172249"", ""25.24337387"", ""25.66298866"", ""25.60857010"", ""25.44661713"", ""25.26619148"", ""25.58275795"", ""25.83101654"", ""26.11993599"", ""26.00755692"", ""25.76094246"", ""26.31137657""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,186,435536122,False,ReLU,21.583969,3.101513,110365.375000,1268312965120.000000,nan,25.32217407,26.42955208,29.59642029,21,31,EARLY_STOPPED,1.043732,False,23961600,26.99,"[""184.73858643"", ""111.13986969"", ""82.09631348"", ""55.32483292"", ""34.31245804"", ""46.20986938"", ""35.27241135"", ""31.67230797"", ""26.56491470"", ""27.60831451"", ""26.83890724"", ""26.31007767"", ""27.43898392"", ""25.54130173"", ""25.43255424"", ""26.04841805"", ""25.37267303"", ""25.44468117"", ""25.88283157"", ""25.60360336"", ""25.36913490"", ""25.32217407"", ""25.52823448"", ""25.75062752"", ""25.50746727"", ""25.76625633"", ""26.08698654"", ""26.43183517"", ""26.15064430"", ""26.11357498"", ""26.32853699"", ""26.42955208""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,189,1488452967,False,ReLU,21.070246,3.091333,125848.320312,1749944369152.000000,nan,24.99281693,26.20489311,28.42180634,11,21,EARLY_STOPPED,1.048497,False,23961600,18.46,"[""190.08483887"", ""110.05289459"", ""58.03967667"", ""39.34134674"", ""33.00553894"", ""30.05007744"", ""27.53000259"", ""27.62833214"", ""27.20154572"", ""25.74352074"", ""25.91613579"", ""24.99281693"", ""25.15774345"", ""25.63039398"", ""25.34817696"", ""25.09071732"", ""25.35391808"", ""25.52936363"", ""27.40019608"", ""26.20250320"", ""25.89393234"", ""26.20489311""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,188,1786846251,False,ReLU,21.284492,3.104227,118575.367188,1454365605888.000000,nan,24.77061844,25.95177078,29.57152176,15,25,EARLY_STOPPED,1.047684,False,23961600,23.12,"[""185.48094177"", ""105.18411255"", ""73.84320831"", ""51.96502686"", ""34.77159882"", ""39.79277420"", ""33.97465515"", ""29.57477570"", ""27.30804443"", ""25.68857574"", ""26.19749069"", ""26.30746078"", ""25.54824066"", ""25.36667824"", ""24.87660980"", ""24.77061844"", ""24.94736671"", ""25.24201012"", ""25.25136566"", ""25.35562134"", ""25.61770058"", ""25.57046127"", ""25.60779953"", ""25.89145088"", ""26.60826492"", ""25.95177078""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,191,38244124,False,ReLU,68.011192,8.059155,248862.531250,5091493937152.000000,nan,70.98464203,71.29714966,74.92850494,9,19,EARLY_STOPPED,1.004402,False,23961600,16.82,"[""195.09007263"", ""104.33552551"", ""115.50138855"", ""94.57995605"", ""79.23837280"", ""78.23711395"", ""74.10380554"", ""73.46343231"", ""72.09400177"", ""70.98464203"", ""71.21259308"", ""71.61726379"", ""71.22354126"", ""71.08533478"", ""71.21163940"", ""71.71902466"", ""71.77394104"", ""71.69762421"", ""71.24955750"", ""71.29714966""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,192,1483540696,False,ReLU,21.991344,3.230953,127704.164062,1564333178880.000000,nan,25.18311501,26.22279167,32.29788971,9,19,EARLY_STOPPED,1.041285,False,23961600,16.85,"[""196.48049927"", ""118.36274719"", ""69.32652283"", ""52.07832336"", ""31.21085739"", ""35.06584930"", ""28.73684120"", ""26.26811218"", ""26.11876488"", ""25.18311501"", ""25.34796524"", ""25.83089447"", ""26.48221207"", ""25.83144569"", ""25.80328941"", ""25.41846848"", ""25.39275932"", ""26.01896477"", ""26.24382401"", ""26.22279167""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,190,1273446981,False,ReLU,21.308064,3.070440,108344.468750,1207824023552.000000,nan,25.62666512,28.32189560,29.12542725,20,30,EARLY_STOPPED,1.105173,False,23961600,26.95,"[""180.95544434"", ""82.02065277"", ""39.64676666"", ""33.54454041"", ""39.25981140"", ""30.73428535"", ""29.90460968"", ""26.98431969"", ""27.51578331"", ""26.27780533"", ""26.80772591"", ""26.23200035"", ""26.06546211"", ""26.18605423"", ""25.75814056"", ""25.88194275"", ""25.72579956"", ""25.68031311"", ""25.83681107"", ""25.80037498"", ""25.62666512"", ""26.02534676"", ""26.39347076"", ""26.97190666"", ""27.34875679"", ""27.12349510"", ""27.44862175"", ""26.89358902"", ""27.13366699"", ""28.66163826"", ""28.32189560""]"
convergence_study,Generic30_baseline,tourism,Tourism-Yearly,1,4,8,30,1,True,196,1362679315,False,ReLU,21.606941,3.171821,136257.906250,2038804119552.000000,nan,25.47652435,26.09898758,30.11348534,10,20,EARLY_STOPPED,1.024433,False,23961600,18.48,"[""196.53269958"", ""72.68949127"", ""53.45304489"", ""38.72027969"", ""35.25150299"", ""29.53120422"", ""27.91309929"", ""28.14618683"", ""28.45271873"", ""27.19431496"", ""25.47652435"", ""25.54886055"", ""26.64595032"", ""25.73332787"", ""25.78787231"", ""25.83994293"", ""25.56111526"", ""25.65916252"", ""25.86617851"", ""26.07274055"", ""26.09898758""]"
