experiment,config_name,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,active_g,activation,best_val_loss,final_val_loss,final_train_loss,best_epoch,epochs_trained,stopping_reason,loss_ratio,diverged,healthy,n_params,training_time_seconds,val_loss_curve
milk_convergence,Milk10_baseline,6,24,10,1,True,46,1632581718,False,ReLU,34.54522324,34.99157333,34.43347931,63,83,EARLY_STOPPED,1.012921,False,False,8161280,12.50,"[""191.09045410"", ""113.65122986"", ""107.16115570"", ""116.32086945"", ""86.21034241"", ""82.84046936"", ""86.61512756"", ""78.76174164"", ""75.26998138"", ""74.85826874"", ""74.66796875"", ""70.93152618"", ""71.49657440"", ""71.28876495"", ""69.32026672"", ""69.97593689"", ""69.02491760"", ""68.84129333"", ""68.47512054"", ""69.32178497"", ""68.21336365"", ""68.68346405"", ""68.58813477"", ""68.34304047"", ""68.32403564"", ""68.33612823"", ""68.50363922"", ""68.25448608"", ""68.34648895"", ""68.02487946"", ""68.45663452"", ""68.65012360"", ""68.73439789"", ""68.33589935"", ""53.66251373"", ""38.43948746"", ""39.78037643"", ""42.93959427"", ""43.79465866"", ""41.64561081"", ""38.96709061"", ""36.17024612"", ""37.72296906"", ""36.05441284"", ""36.63346481"", ""36.09675217"", ""35.99200821"", ""35.45953369"", ""35.44105148"", ""35.13861847"", ""35.36847305"", ""35.03263474"", ""35.00076675"", ""35.03547287"", ""35.18845367"", ""35.00264359"", ""34.76989746"", ""34.56653976"", ""34.89242935"", ""34.76674652"", ""34.80717468"", ""34.57816696"", ""34.69868851"", ""34.54522324"", ""35.47867966"", ""35.03159714"", ""35.08503342"", ""35.16200256"", ""34.74809647"", ""34.95378876"", ""34.82050323"", ""34.86685562"", ""34.80643463"", ""34.82635498"", ""34.66357422"", ""34.83823395"", ""34.84040833"", ""34.79841614"", ""34.64420700"", ""34.62007141"", ""34.99740219"", ""35.32275391"", ""35.23402405"", ""34.99157333""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,43,1294249272,False,ReLU,1.51095903,1.58232522,1.44441891,134,154,EARLY_STOPPED,1.047232,False,True,8161280,19.66,"[""194.82615662"", ""80.71648407"", ""86.97355652"", ""75.29437256"", ""78.99840546"", ""73.74267578"", ""76.68135834"", ""55.76926422"", ""41.03165436"", ""45.31149673"", ""45.72219086"", ""44.38779449"", ""41.30981445"", ""37.31747437"", ""40.11406326"", ""38.11306381"", ""37.08349609"", ""37.76004791"", ""36.17746353"", ""36.81595993"", ""36.43995285"", ""35.84793854"", ""35.84222794"", ""35.70811844"", ""35.80334091"", ""35.39920425"", ""35.35519409"", ""35.23356628"", ""35.44244385"", ""34.95429230"", ""34.93720627"", ""35.23780823"", ""35.09083176"", ""34.89479065"", ""34.85215759"", ""35.04215240"", ""34.95630646"", ""35.94458008"", ""36.25324631"", ""36.10220337"", ""35.90260315"", ""35.36997986"", ""35.50686646"", ""35.24517441"", ""35.15104294"", ""34.96496964"", ""35.11531448"", ""35.07300186"", ""34.79246902"", ""35.18842316"", ""35.23160553"", ""34.99917221"", ""35.05752563"", ""35.27688217"", ""35.25684357"", ""35.12916565"", ""35.15628433"", ""35.47705841"", ""35.61257172"", ""35.80333710"", ""35.35448456"", ""34.97346497"", ""35.16931915"", ""34.93348694"", ""34.95005798"", ""34.99945068"", ""35.01836395"", ""34.75774384"", ""34.72048569"", ""34.81669617"", ""34.62642288"", ""34.77771759"", ""35.22375870"", ""34.98536301"", ""35.00776291"", ""34.87605667"", ""34.72478104"", ""35.06585693"", ""34.80667496"", ""34.92023087"", ""34.86417389"", ""35.05766678"", ""34.79181671"", ""35.13639450"", ""34.60056686"", ""18.84242249"", ""3.51313901"", ""7.81798220"", ""10.97016144"", ""10.81169128"", ""9.40727711"", ""6.67659426"", ""3.33403134"", ""5.29328680"", ""3.83146262"", ""3.79638171"", ""2.61488509"", ""3.06955075"", ""2.33084106"", ""2.86649203"", ""1.97333360"", ""2.16873574"", ""1.97922838"", ""1.76109874"", ""1.87433875"", ""2.16119576"", ""1.75718033"", ""2.06564522"", ""3.13023138"", ""2.52031827"", ""2.49428797"", ""2.78498149"", ""2.21385336"", ""1.85806096"", ""1.88645577"", ""1.87552381"", ""1.97917855"", ""1.76713192"", ""1.78391671"", ""1.72013772"", ""1.80115771"", ""1.80852473"", ""2.09782243"", ""1.72589099"", ""1.86576581"", ""1.83105373"", ""1.74142861"", ""1.54527640"", ""1.54696298"", ""1.55114210"", ""1.52501953"", ""1.64119744"", ""1.67424417"", ""1.67923474"", ""1.51095903"", ""1.61640298"", ""1.81186402"", ""1.72403753"", ""1.77549684"", ""1.86450875"", ""1.77608228"", ""1.91109085"", ""1.67642081"", ""1.86463273"", ""1.67088449"", ""1.87349451"", ""2.11327219"", ""1.85889745"", ""1.95558107"", ""2.09218049"", ""1.96603572"", ""1.95424068"", ""1.76939642"", ""1.63203704"", ""1.58232522""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,47,1757190662,False,ReLU,34.69565964,35.16230011,34.82410049,88,108,EARLY_STOPPED,1.013450,False,False,8161280,14.71,"[""177.16960144"", ""43.89355087"", ""46.94803238"", ""48.31005478"", ""48.02161789"", ""42.65546036"", ""41.96107101"", ""40.43188858"", ""39.70022964"", ""39.02463150"", ""38.69723511"", ""37.79745102"", ""37.47482681"", ""37.57041550"", ""36.66032791"", ""37.60281372"", ""36.21567535"", ""36.73223114"", ""36.37167358"", ""36.56600571"", ""36.60593796"", ""36.74890518"", ""36.13028717"", ""36.14056015"", ""36.03281403"", ""35.81930161"", ""35.80213165"", ""35.84186172"", ""35.48651505"", ""35.40800858"", ""35.46183014"", ""35.98320389"", ""36.07494354"", ""35.72657394"", ""36.31085587"", ""35.54492569"", ""35.62050629"", ""35.39131165"", ""36.56575775"", ""35.36810303"", ""36.31735229"", ""35.77830505"", ""35.62561035"", ""35.64857101"", ""35.55469513"", ""35.25471497"", ""35.54472351"", ""35.12068558"", ""35.31175995"", ""35.28094864"", ""35.22896957"", ""35.39803696"", ""35.71944809"", ""35.64004135"", ""35.85507584"", ""35.51255035"", ""35.71829605"", ""35.68339920"", ""35.78703308"", ""35.44921112"", ""35.37444305"", ""35.25007629"", ""35.10757828"", ""35.44305420"", ""35.90704346"", ""36.43389511"", ""35.97388458"", ""35.57024384"", ""35.37541580"", ""35.17467880"", ""35.16191101"", ""35.30998230"", ""35.02990723"", ""34.90128326"", ""34.85684967"", ""34.86418152"", ""34.94203949"", ""34.97832108"", ""34.91914368"", ""34.88977051"", ""34.91156006"", ""34.94853210"", ""35.04682159"", ""34.90737534"", ""34.92955399"", ""34.74829483"", ""34.93204117"", ""35.20442581"", ""34.69565964"", ""34.93614197"", ""35.62462616"", ""35.12095261"", ""34.88338089"", ""35.08114243"", ""35.32875061"", ""35.77282333"", ""34.88925552"", ""34.91631317"", ""34.96085739"", ""35.14902115"", ""34.97472000"", ""34.85480881"", ""34.90678787"", ""35.19287872"", ""35.01565552"", ""34.78204346"", ""34.88531494"", ""35.00422287"", ""35.16230011""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,50,1499629557,False,ReLU,1.54050136,1.94462264,1.88090873,57,77,EARLY_STOPPED,1.262331,False,True,8161280,10.52,"[""189.27479553"", ""34.46511078"", ""28.53866577"", ""10.60253239"", ""15.91815758"", ""6.93566561"", ""11.07238197"", ""7.10622358"", ""7.25822020"", ""7.01139212"", ""6.04888868"", ""6.42059755"", ""5.63288641"", ""5.00397158"", ""4.99225330"", ""4.11523199"", ""3.72632813"", ""3.31300473"", ""4.47063971"", ""3.32696843"", ""3.13694930"", ""3.12629008"", ""2.89825749"", ""2.96807170"", ""2.81944394"", ""2.56815124"", ""2.42308927"", ""2.55031538"", ""3.06401944"", ""2.52893329"", ""2.95168948"", ""2.28265190"", ""2.52847171"", ""2.49956298"", ""2.34442139"", ""2.72847581"", ""2.86606431"", ""2.45188785"", ""3.28518343"", ""2.39640164"", ""2.76927066"", ""2.49003720"", ""2.08956385"", ""2.74438810"", ""3.14870071"", ""2.93945622"", ""2.89243937"", ""2.17297935"", ""3.09436774"", ""3.18770528"", ""3.16657376"", ""2.38979936"", ""2.63767195"", ""2.71733785"", ""2.21463370"", ""2.50955057"", ""2.18243289"", ""1.54050136"", ""1.97606647"", ""2.72083664"", ""2.81887555"", ""1.85425222"", ""1.69175780"", ""1.92689002"", ""2.22256660"", ""2.00300097"", ""1.72049439"", ""2.72860265"", ""2.34304619"", ""1.79316998"", ""1.63130438"", ""1.72597110"", ""1.70228684"", ""1.97782445"", ""2.58785605"", ""2.61786199"", ""2.10784411"", ""1.94462264""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,52,1819451765,False,ReLU,2.19213271,2.40710378,1.83374560,28,48,EARLY_STOPPED,1.098065,False,True,8161280,7.75,"[""196.97851562"", ""32.09576416"", ""21.01726341"", ""23.38027954"", ""16.32175827"", ""9.04218006"", ""13.52081013"", ""7.59656048"", ""7.92749310"", ""7.48808956"", ""6.42583513"", ""6.35571051"", ""5.52015209"", ""5.38710928"", ""4.73480654"", ""3.94898915"", ""3.63172293"", ""3.43800235"", ""3.06000662"", ""3.88755393"", ""2.73089576"", ""2.94318509"", ""2.79923296"", ""2.47597051"", ""2.51156640"", ""2.49451089"", ""2.34210014"", ""3.00400734"", ""2.19213271"", ""2.33320642"", ""2.83351159"", ""2.84771466"", ""4.02269793"", ""3.01547098"", ""4.38937855"", ""3.39558792"", ""3.26550484"", ""3.85444021"", ""2.62688398"", ""2.75814390"", ""2.33169198"", ""2.60962796"", ""2.65793204"", ""2.20534325"", ""2.49002719"", ""2.26445389"", ""2.71207833"", ""2.86244535"", ""2.40710378""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,51,790526916,False,ReLU,67.71783447,68.12688446,68.06860352,90,110,EARLY_STOPPED,1.006041,False,False,8161280,14.53,"[""197.77012634"", ""109.31998444"", ""96.61869049"", ""85.12613678"", ""81.09985352"", ""74.34522247"", ""72.74753571"", ""74.42687988"", ""72.19321442"", ""71.74862671"", ""70.79585266"", ""70.45357513"", ""70.81013489"", ""69.78905487"", ""69.17514038"", ""69.40233612"", ""68.73967743"", ""68.87078094"", ""69.09228516"", ""68.79071808"", ""69.17213440"", ""68.40549469"", ""68.68772125"", ""68.56797028"", ""68.26048279"", ""68.87167358"", ""68.96179962"", ""68.29785156"", ""68.18963623"", ""68.16134644"", ""68.21922302"", ""68.33942413"", ""68.45987701"", ""68.71537781"", ""68.29598236"", ""68.32391357"", ""68.27065277"", ""68.22735596"", ""68.09380341"", ""68.07440186"", ""68.26164246"", ""67.95869446"", ""67.93566132"", ""68.03633881"", ""68.31586456"", ""68.39260864"", ""67.91847229"", ""68.60124207"", ""69.36290741"", ""69.33483887"", ""69.33769989"", ""68.12123108"", ""67.98376465"", ""68.45826721"", ""68.31139374"", ""68.57731628"", ""68.19804382"", ""68.58178711"", ""68.22172546"", ""68.32749176"", ""68.13562775"", ""68.31468964"", ""68.06298828"", ""68.20344543"", ""68.03472900"", ""68.18352509"", ""67.89733124"", ""67.85066986"", ""68.17987823"", ""67.99236298"", ""68.05058289"", ""68.17402649"", ""68.05184174"", ""68.09512329"", ""68.25263977"", ""68.04489899"", ""67.92946625"", ""67.94123840"", ""68.02851868"", ""68.11655426"", ""67.79682922"", ""67.76940155"", ""68.05123901"", ""68.12445068"", ""68.60943604"", ""68.10263062"", ""68.43345642"", ""68.11448669"", ""68.02855682"", ""67.84740448"", ""67.71783447"", ""68.01253510"", ""67.93299103"", ""68.12672424"", ""67.91879272"", ""68.66488647"", ""68.13668060"", ""68.60385895"", ""68.10486603"", ""67.93446350"", ""67.88983154"", ""68.14780426"", ""68.12719727"", ""67.90350342"", ""67.78112793"", ""68.07959747"", ""67.83627319"", ""68.29998779"", ""68.27310944"", ""68.16948700"", ""68.12688446""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,48,604028696,False,ReLU,1.67233980,1.81914008,1.12885976,128,148,EARLY_STOPPED,1.087781,False,True,8161280,20.85,"[""194.62168884"", ""134.63807678"", ""89.77399445"", ""90.10176086"", ""78.81889343"", ""78.43656158"", ""74.06710052"", ""73.11231995"", ""50.12372589"", ""42.14138794"", ""44.37562943"", ""44.94774628"", ""42.46035385"", ""39.61005402"", ""38.01969147"", ""38.69599533"", ""37.03353119"", ""37.30295563"", ""36.48959732"", ""36.49796677"", ""36.37351990"", ""35.70448303"", ""35.77979660"", ""35.59613037"", ""35.47216034"", ""35.58914566"", ""35.54652786"", ""35.48648834"", ""35.36877060"", ""36.54120636"", ""36.13209152"", ""35.67327881"", ""35.63087082"", ""35.20649338"", ""35.17387390"", ""35.28588867"", ""35.17046738"", ""35.24086380"", ""35.29997253"", ""35.26795959"", ""35.28623581"", ""35.37741470"", ""35.36142349"", ""35.28187180"", ""35.28555298"", ""35.37606430"", ""35.13970184"", ""35.23293686"", ""34.96574402"", ""34.98712540"", ""34.85550690"", ""34.89654541"", ""35.00578308"", ""34.97728348"", ""34.81353378"", ""34.95425415"", ""34.49963760"", ""17.07375717"", ""3.59103560"", ""12.08172512"", ""11.44730186"", ""8.98500824"", ""7.31086206"", ""4.40799427"", ""6.09426498"", ""3.35308242"", ""4.41974306"", ""3.01562166"", ""3.37328458"", ""2.87812304"", ""2.94406462"", ""2.81366467"", ""2.65915990"", ""2.50889015"", ""2.35253406"", ""2.27515101"", ""2.14246678"", ""2.21824431"", ""2.21487665"", ""2.78327131"", ""2.71453977"", ""2.39846611"", ""2.75900054"", ""2.23672533"", ""2.22929335"", ""2.36575007"", ""2.06146097"", ""1.98957431"", ""2.04564118"", ""2.02009273"", ""2.02932239"", ""2.06229615"", ""1.92131793"", ""2.50017095"", ""2.38199973"", ""2.87430549"", ""2.62542105"", ""2.92631531"", ""2.16311145"", ""2.13030076"", ""1.95455229"", ""1.93377936"", ""1.87042260"", ""1.88387263"", ""1.93634832"", ""1.93925166"", ""1.87804008"", ""1.92861056"", ""1.82849431"", ""1.87059498"", ""1.80010927"", ""2.06582570"", ""2.20832491"", ""2.90233874"", ""1.90175366"", ""1.89554596"", ""1.94971287"", ""1.90667856"", ""2.12469959"", ""2.19622207"", ""2.23952413"", ""1.90095699"", ""1.91208100"", ""1.76319623"", ""1.83422971"", ""1.82323325"", ""1.81260681"", ""1.89407837"", ""1.67233980"", ""1.82940924"", ""2.01319885"", ""1.91576684"", ""1.87845922"", ""1.75132525"", ""1.74735093"", ""1.97453594"", ""1.90682781"", ""2.10187483"", ""1.70892179"", ""1.80254149"", ""1.91324210"", ""1.86891687"", ""2.15842223"", ""1.96118224"", ""2.08852172"", ""1.72467339"", ""1.96565819"", ""1.81197190"", ""1.81914008""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,54,617154140,False,ReLU,34.78872681,34.81727600,34.60044098,52,72,EARLY_STOPPED,1.000821,False,False,8161280,10.04,"[""183.43908691"", ""42.58595657"", ""43.77786636"", ""46.84169388"", ""42.11584473"", ""43.47224808"", ""39.40961838"", ""40.06863403"", ""38.67863846"", ""39.19599533"", ""36.90487289"", ""37.26631546"", ""37.11651611"", ""36.83380890"", ""36.51530838"", ""36.62549973"", ""36.50962067"", ""36.12160110"", ""35.88693237"", ""36.44381332"", ""35.67084503"", ""35.62490082"", ""35.97472763"", ""35.77932739"", ""35.40050125"", ""35.83575058"", ""35.26607895"", ""35.26712799"", ""35.98953629"", ""35.07418823"", ""34.99314880"", ""35.66452789"", ""35.25437546"", ""35.99368286"", ""36.21912384"", ""35.34993362"", ""36.42366409"", ""36.95598221"", ""35.93719101"", ""34.92620468"", ""35.60123444"", ""35.90062714"", ""35.20163727"", ""34.87911987"", ""34.79818726"", ""34.82466507"", ""35.09049225"", ""34.95255280"", ""35.00834274"", ""34.86238861"", ""35.16291428"", ""35.36801147"", ""34.78872681"", ""36.00202179"", ""35.08671951"", ""34.97520828"", ""35.33355331"", ""36.04484940"", ""35.47805405"", ""35.48184204"", ""34.93010330"", ""35.55436325"", ""34.88431549"", ""35.63064194"", ""35.19464111"", ""35.52470016"", ""35.27388000"", ""35.80481720"", ""35.01489258"", ""35.28663635"", ""35.02309418"", ""34.98666763"", ""34.81727600""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,57,658224186,False,ReLU,1.93289244,2.59488487,1.46795452,52,72,EARLY_STOPPED,1.342488,False,True,8161280,10.22,"[""189.18286133"", ""65.61245728"", ""31.55279732"", ""27.70971680"", ""18.03015518"", ""13.41508007"", ""7.39766455"", ""11.07811451"", ""6.47505140"", ""6.60701227"", ""5.73747253"", ""5.55908871"", ""5.31809568"", ""4.74220514"", ""4.54165697"", ""4.12260771"", ""3.57661557"", ""3.83741808"", ""2.89415860"", ""3.04539847"", ""3.52103043"", ""3.15065908"", ""3.46755075"", ""2.77835298"", ""2.74766564"", ""2.88037610"", ""2.83801842"", ""2.64503050"", ""2.60885739"", ""2.72594810"", ""2.95771241"", ""2.37962508"", ""3.35077834"", ""2.90911365"", ""2.58192706"", ""2.45844579"", ""2.44215417"", ""2.45578170"", ""2.69476461"", ""2.47737670"", ""2.06303954"", ""2.34304547"", ""2.32695723"", ""2.95826602"", ""2.69994736"", ""2.61254001"", ""2.32837892"", ""2.10583544"", ""2.21447301"", ""2.43678975"", ""2.28602099"", ""2.31461978"", ""1.93289244"", ""2.75900459"", ""2.69792509"", ""2.13589597"", ""2.14679408"", ""2.44686556"", ""2.56622577"", ""2.44263911"", ""2.36941648"", ""2.11941218"", ""2.51918149"", ""2.80458570"", ""2.21371436"", ""2.38660836"", ""2.53097153"", ""2.73716855"", ""2.49150968"", ""2.43908548"", ""2.48351240"", ""2.61060333"", ""2.59488487""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,53,346766064,False,ReLU,1.34705663,1.35244679,1.79897976,123,143,EARLY_STOPPED,1.004001,False,True,8161280,18.66,"[""186.79600525"", ""59.58932495"", ""50.55660629"", ""46.70582962"", ""40.79909134"", ""43.01532364"", ""39.90299606"", ""40.27186203"", ""39.14136124"", ""38.68579102"", ""37.80636215"", ""37.67991257"", ""37.69842529"", ""37.34030533"", ""37.72546387"", ""36.28903198"", ""36.84857941"", ""36.02135086"", ""35.89444733"", ""36.11573410"", ""36.38885880"", ""36.11329651"", ""36.07757568"", ""36.31315994"", ""36.49468231"", ""35.60954666"", ""35.64650345"", ""35.72139359"", ""35.28140640"", ""35.23345184"", ""35.94049835"", ""36.94203949"", ""35.97957993"", ""35.99744797"", ""36.62209320"", ""35.47658157"", ""35.38658905"", ""35.88312912"", ""35.89357758"", ""35.77462769"", ""35.22169495"", ""35.65107727"", ""35.27290726"", ""34.75917435"", ""35.41890717"", ""35.57058716"", ""35.14369202"", ""35.69809723"", ""35.69558716"", ""36.15517807"", ""35.71221542"", ""35.14482498"", ""34.68445969"", ""35.22320175"", ""34.76523590"", ""34.95011139"", ""35.05755234"", ""35.29142380"", ""35.35353470"", ""35.12218475"", ""35.17038345"", ""34.70564270"", ""34.74344635"", ""36.13460541"", ""35.50779724"", ""36.58922577"", ""35.15904236"", ""35.10461426"", ""34.98284912"", ""35.32623672"", ""34.60059738"", ""34.85672760"", ""34.53814697"", ""34.78124619"", ""35.06000900"", ""34.91082764"", ""34.75174713"", ""34.84309006"", ""35.37801743"", ""34.71704865"", ""34.68172455"", ""34.64281464"", ""34.78352737"", ""34.94858551"", ""35.02067184"", ""34.89375305"", ""34.71285248"", ""34.87076187"", ""34.69842529"", ""35.11726761"", ""34.57231903"", ""34.85147095"", ""18.10830307"", ""3.98051286"", ""8.89845085"", ""9.74226379"", ""9.24340343"", ""5.96430635"", ""4.58756256"", ""4.78736782"", ""3.18957162"", ""2.82938814"", ""2.87357306"", ""2.31298566"", ""3.01054645"", ""2.43391275"", ""2.25685215"", ""1.61390102"", ""2.41307402"", ""2.67998886"", ""2.71783805"", ""1.89013028"", ""1.64813554"", ""1.56219471"", ""2.05769968"", ""1.45714009"", ""1.78986192"", ""1.60098708"", ""1.47867227"", ""1.60376763"", ""1.38389623"", ""1.38318694"", ""1.42793214"", ""1.34705663"", ""1.51657271"", ""1.91159213"", ""1.68827176"", ""1.86825430"", ""3.09469485"", ""2.09311056"", ""2.83717775"", ""1.72046340"", ""2.19963336"", ""1.63219011"", ""1.88326299"", ""1.58806586"", ""1.44363403"", ""1.68526149"", ""1.53865683"", ""1.81860232"", ""1.58041775"", ""1.92544067"", ""1.57484055"", ""1.35244679""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,55,1805969183,False,ReLU,34.41729355,34.91370392,35.03676224,71,91,EARLY_STOPPED,1.014423,False,False,8161280,12.96,"[""198.84616089"", ""101.23496246"", ""79.72296143"", ""87.23319244"", ""64.10334778"", ""52.71374130"", ""48.74699020"", ""51.74724579"", ""45.49123383"", ""39.86745453"", ""42.66927719"", ""41.24318695"", ""38.33813095"", ""39.43777847"", ""38.68479538"", ""38.85306549"", ""38.27242661"", ""36.76550674"", ""36.42851257"", ""36.49240875"", ""35.98657227"", ""36.59395981"", ""36.71974945"", ""36.04491043"", ""36.10635376"", ""35.90629578"", ""35.75257492"", ""35.41900253"", ""35.77173615"", ""35.49384308"", ""35.59369278"", ""35.12366867"", ""35.29346085"", ""35.29537201"", ""35.12432098"", ""35.12896729"", ""35.04277039"", ""35.22938538"", ""35.40076447"", ""34.86592484"", ""35.02622986"", ""35.28314972"", ""34.80433273"", ""35.14513779"", ""34.72998047"", ""34.79523087"", ""35.07386398"", ""34.81151199"", ""34.71924973"", ""34.70177078"", ""34.78097916"", ""34.90402222"", ""34.78008652"", ""35.12939072"", ""35.19306946"", ""35.13768768"", ""35.45204544"", ""35.29520798"", ""34.78429031"", ""34.76106644"", ""34.92391205"", ""34.87856674"", ""35.13170624"", ""34.89572525"", ""34.67533493"", ""34.61483765"", ""35.18907166"", ""34.49370575"", ""34.50323486"", ""34.44483948"", ""34.83153152"", ""34.41729355"", ""34.60295105"", ""34.65692520"", ""34.54090500"", ""35.18218231"", ""35.11442566"", ""34.69190979"", ""34.49856567"", ""34.62870407"", ""34.76970673"", ""34.80900955"", ""34.42463684"", ""34.62264633"", ""34.61427307"", ""34.58187485"", ""34.51602936"", ""34.58756638"", ""35.08260727"", ""34.50429153"", ""35.18778229"", ""34.91370392""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,49,347475092,False,ReLU,1.12680745,1.42287076,1.54047132,144,164,EARLY_STOPPED,1.262745,False,True,8161280,24.52,"[""193.66354370"", ""96.31705475"", ""89.28084564"", ""77.35862732"", ""75.77993011"", ""71.65779114"", ""72.39903259"", ""71.14215851"", ""71.67743683"", ""70.20036316"", ""70.19579315"", ""69.41842651"", ""69.73842621"", ""69.49167633"", ""68.87331390"", ""69.13069916"", ""68.46268463"", ""68.92041016"", ""69.37490845"", ""68.60179138"", ""68.75783539"", ""68.48496246"", ""68.36924744"", ""68.32481384"", ""68.18589783"", ""68.17650604"", ""68.45491028"", ""68.04721069"", ""67.96675873"", ""68.28269958"", ""68.01088715"", ""69.13401794"", ""68.05612183"", ""67.88102722"", ""51.81557465"", ""36.12412643"", ""41.86683273"", ""43.54760361"", ""43.23222733"", ""39.83125687"", ""36.95846939"", ""38.17632294"", ""36.39744186"", ""36.96089554"", ""35.89027023"", ""35.98420715"", ""35.88084412"", ""35.75838852"", ""35.72320175"", ""35.17335510"", ""35.31980896"", ""35.22202301"", ""34.98450851"", ""35.15242004"", ""34.83720016"", ""35.13240051"", ""34.76918793"", ""35.20822525"", ""34.68345642"", ""34.68938446"", ""34.63105774"", ""34.74936676"", ""35.88283539"", ""35.80130005"", ""35.95159149"", ""34.93611145"", ""35.34943008"", ""34.61625671"", ""35.15840149"", ""34.79890060"", ""34.73966217"", ""34.91912079"", ""34.59432983"", ""34.61106873"", ""34.59297562"", ""34.46181870"", ""34.52588654"", ""34.60179901"", ""34.60927963"", ""34.75262451"", ""34.45073700"", ""34.82843781"", ""35.13874054"", ""34.69449615"", ""34.87343597"", ""34.51112366"", ""34.38819122"", ""34.80287933"", ""34.68912125"", ""35.02680206"", ""29.10798264"", ""12.55367088"", ""3.50754046"", ""8.58679867"", ""9.87086296"", ""9.69530678"", ""8.31428719"", ""5.69336176"", ""4.58556700"", ""3.84874153"", ""3.40017939"", ""3.56632662"", ""3.27121091"", ""2.29639959"", ""2.47980762"", ""2.27456999"", ""2.01581788"", ""2.22064209"", ""2.75682187"", ""2.41842818"", ""1.83177960"", ""2.19106817"", ""2.64217114"", ""1.52356589"", ""1.51647568"", ""1.64924586"", ""1.61754489"", ""1.42449093"", ""1.92488968"", ""1.56262624"", ""2.65040779"", ""4.10579252"", ""2.74333262"", ""2.89310336"", ""1.55481565"", ""1.90680051"", ""2.17849231"", ""2.13730884"", ""2.03409648"", ""1.47283816"", ""1.40189552"", ""1.47928059"", ""1.59434414"", ""1.76295376"", ""1.51761794"", ""1.67136693"", ""1.37798238"", ""1.47530079"", ""1.30373609"", ""1.30466628"", ""1.27595985"", ""1.33202672"", ""1.25190485"", ""1.19937491"", ""1.12680745"", ""1.18764663"", ""1.42100084"", ""1.33837903"", ""1.41105926"", ""1.48521686"", ""1.46920621"", ""1.53688872"", ""2.30863905"", ""1.90881228"", ""2.02376199"", ""1.81634152"", ""2.06854033"", ""1.23457253"", ""1.80613136"", ""1.44666886"", ""1.32845020"", ""1.42792058"", ""1.45905674"", ""1.25291729"", ""1.42287076""]"
milk_convergence,Milk10_baseline,6,24,10,1,True,59,1521637108,False,ReLU,34.43819427,34.77275848,34.88049316,62,82,EARLY_STOPPED,1.009715,False,False,8161280,10.86,"[""197.42379761"", ""95.73962402"", ""87.98207855"", ""82.55136871"", ""71.77154541"", ""76.75305939"", ""71.32662201"", ""73.04125977"", ""71.68969727"", ""71.52460480"", ""70.61475372"", ""70.40769196"", ""69.95259094"", ""69.52664185"", ""69.01159668"", ""46.42421341"", ""38.83224869"", ""44.17626572"", ""44.41971970"", ""43.10243607"", ""40.73705673"", ""36.39664459"", ""39.64495850"", ""36.96612549"", ""36.86281586"", ""36.60017776"", ""35.97894287"", ""36.37681580"", ""35.45167160"", ""35.90355682"", ""35.34669113"", ""35.84792328"", ""35.36563110"", ""35.41230392"", ""35.16875076"", ""35.27823257"", ""34.76577377"", ""35.31287766"", ""34.91126633"", ""35.08934402"", ""35.68004227"", ""35.56977844"", ""35.34248734"", ""35.30050659"", ""35.63307190"", ""35.35749054"", ""35.76335144"", ""35.31873322"", ""35.64268494"", ""35.26737213"", ""35.35579300"", ""34.99492264"", ""34.90426254"", ""34.75777435"", ""34.83647537"", ""34.78789139"", ""34.92812347"", ""34.53127289"", ""34.65107727"", ""34.57907867"", ""34.66774750"", ""34.55604172"", ""34.43819427"", ""34.72725677"", ""34.54327393"", ""35.43107986"", ""34.93300629"", ""35.85192871"", ""35.05267334"", ""35.28376389"", ""35.46418381"", ""35.08332062"", ""35.35758972"", ""35.47090149"", ""34.91436386"", ""35.16723633"", ""35.21357346"", ""35.77251053"", ""35.12869644"", ""35.08648300"", ""34.75536346"", ""34.60720444"", ""34.77275848""]"
