experiment,config_name,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,active_g,sum_losses,activation,best_val_loss,final_val_loss,final_train_loss,best_epoch,epochs_trained,stopping_reason,loss_ratio,diverged,healthy,n_params,training_time_seconds,val_loss_curve
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,80,891619107,False,False,ReLU,35.18870926,36.49017334,35.76232910,55,75,EARLY_STOPPED,1.036985,False,False,4896768,8.52,"[""191.23600769"", ""65.88123322"", ""69.33592224"", ""45.68106842"", ""45.08481979"", ""43.69649887"", ""42.44139481"", ""40.23767090"", ""40.50425339"", ""40.09415054"", ""38.82631302"", ""39.24386597"", ""38.01231003"", ""38.67239761"", ""38.28578568"", ""37.73531342"", ""37.48913574"", ""37.14133835"", ""37.22176743"", ""37.01654816"", ""36.57313919"", ""36.45209503"", ""36.49735260"", ""36.83774948"", ""36.24824142"", ""37.36578369"", ""37.26872635"", ""36.38347244"", ""36.07693481"", ""36.15285110"", ""35.71656799"", ""35.81668472"", ""35.67454529"", ""35.99350357"", ""35.83639526"", ""36.30591202"", ""35.98677063"", ""36.40504456"", ""35.71475601"", ""36.37313461"", ""35.65790558"", ""35.78530121"", ""35.44207764"", ""35.56608963"", ""36.02428436"", ""35.90002060"", ""36.26078033"", ""35.60300446"", ""35.68299866"", ""35.89614487"", ""35.53477097"", ""35.51334763"", ""35.39608383"", ""35.39788437"", ""35.32901001"", ""35.18870926"", ""35.32890320"", ""35.30499268"", ""35.21922684"", ""35.46871567"", ""36.00687790"", ""35.49295044"", ""35.58535004"", ""35.75168991"", ""35.59830093"", ""35.65013123"", ""35.31334305"", ""35.70566940"", ""35.67957687"", ""36.15740204"", ""35.57506180"", ""35.86334991"", ""36.22250748"", ""37.04827881"", ""36.85017776"", ""36.49017334""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,74,1486242778,False,False,ReLU,1.46935308,1.48757994,1.39346778,122,142,EARLY_STOPPED,1.012405,False,True,4896768,14.99,"[""197.42930603"", ""128.99264526"", ""123.64942932"", ""88.01318359"", ""89.38966370"", ""79.70162201"", ""64.97357178"", ""44.24248505"", ""43.76751328"", ""46.90189743"", ""44.77178574"", ""42.98385239"", ""39.51399612"", ""39.90253830"", ""40.42150497"", ""38.96128082"", ""30.68632507"", ""16.42100143"", ""6.18266153"", ""9.42682171"", ""11.56967640"", ""11.15946484"", ""10.09420490"", ""8.31212616"", ""5.47221613"", ""6.88189411"", ""6.53930759"", ""5.10686398"", ""5.36438847"", ""5.33677769"", ""4.38833904"", ""4.22480202"", ""3.96922708"", ""3.64869428"", ""3.49414563"", ""4.18925953"", ""3.75872993"", ""3.92919278"", ""3.38368726"", ""2.96035719"", ""2.95285487"", ""2.74396276"", ""2.85090256"", ""2.73889351"", ""3.01091456"", ""3.60756922"", ""3.21213484"", ""3.02169204"", ""2.67435908"", ""2.69110894"", ""2.76758218"", ""2.61436605"", ""2.75053215"", ""2.62254906"", ""2.47794652"", ""2.52012706"", ""2.45606422"", ""2.33357358"", ""2.33895564"", ""2.64119983"", ""2.52523923"", ""2.55987215"", ""2.47292900"", ""2.37701297"", ""2.42143989"", ""2.51639295"", ""2.57800484"", ""2.62212443"", ""2.28576708"", ""2.04293394"", ""2.23681545"", ""2.33466673"", ""2.29254413"", ""2.21909332"", ""2.14124608"", ""2.02529216"", ""2.12874269"", ""1.95970404"", ""3.06650615"", ""3.67544365"", ""3.52287745"", ""3.19324231"", ""2.75318885"", ""2.36120057"", ""2.25883985"", ""2.07098603"", ""1.98179078"", ""1.96383870"", ""1.74901390"", ""1.81933784"", ""1.83639157"", ""1.67006707"", ""1.79879391"", ""2.05885649"", ""1.63757336"", ""1.65421569"", ""1.71392190"", ""1.87474632"", ""1.60490894"", ""1.76554692"", ""1.66136551"", ""1.78211343"", ""1.72928369"", ""1.79400766"", ""1.74350035"", ""1.72773170"", ""2.23191118"", ""1.86637914"", ""1.87714255"", ""1.83785152"", ""1.81068671"", ""1.72034359"", ""1.56839263"", ""1.51766789"", ""1.69129050"", ""1.66748703"", ""1.55990529"", ""1.51188433"", ""1.54291689"", ""1.61247063"", ""1.57297885"", ""1.52153945"", ""1.46935308"", ""1.83545423"", ""1.56968534"", ""1.85103166"", ""1.64322948"", ""1.59522116"", ""1.50088859"", ""1.53467762"", ""1.67894137"", ""1.56952512"", ""1.74914372"", ""1.70355713"", ""1.87153411"", ""1.46981931"", ""1.62885547"", ""1.85681248"", ""1.86868978"", ""1.63679254"", ""1.65567195"", ""1.61071455"", ""1.48757994""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,78,642193339,False,False,ReLU,67.64054108,67.74609375,67.77216339,114,134,EARLY_STOPPED,1.001560,False,False,4896768,14.35,"[""193.29240417"", ""138.15765381"", ""136.64868164"", ""125.97347260"", ""104.71563721"", ""116.88279724"", ""105.23226166"", ""107.19846344"", ""106.70026398"", ""103.46152496"", ""104.78911591"", ""103.97985077"", ""102.84735107"", ""103.28964996"", ""102.59960938"", ""102.77106476"", ""102.38501740"", ""102.39501190"", ""102.50477600"", ""102.70890045"", ""102.15718842"", ""101.69586182"", ""101.71826935"", ""101.72437286"", ""102.29756927"", ""101.64983368"", ""101.37318420"", ""101.54973602"", ""101.54266357"", ""101.89899445"", ""101.39878845"", ""101.56663513"", ""101.73572540"", ""101.83770752"", ""101.53730774"", ""101.29881287"", ""101.30640411"", ""101.52555084"", ""101.50054932"", ""101.32332611"", ""101.17145538"", ""101.10422516"", ""101.06900787"", ""101.08099365"", ""101.06633759"", ""101.33464050"", ""101.72786713"", ""101.16284943"", ""101.59299469"", ""101.36531830"", ""101.15744781"", ""101.09639740"", ""100.96653748"", ""100.95746613"", ""100.92171478"", ""100.96696472"", ""100.99539948"", ""100.93204498"", ""100.80582428"", ""100.94235992"", ""100.81477356"", ""101.65513611"", ""100.77254486"", ""100.97454834"", ""101.04439545"", ""101.01030731"", ""101.44804382"", ""101.79780579"", ""96.37331390"", ""77.66500092"", ""71.67953491"", ""76.09078217"", ""77.06657410"", ""74.82941437"", ""70.76003265"", ""71.46964264"", ""69.67461395"", ""70.16870880"", ""68.95603180"", ""68.80421448"", ""68.81105042"", ""68.25285339"", ""68.09143829"", ""68.55828094"", ""68.42939758"", ""68.18164825"", ""68.41008759"", ""68.01887512"", ""67.86229706"", ""67.86154175"", ""68.29430389"", ""67.80346680"", ""67.96286774"", ""68.22639465"", ""68.32448578"", ""68.29254913"", ""68.60230255"", ""68.26970673"", ""68.46320343"", ""68.04119110"", ""67.79481506"", ""67.98478699"", ""67.97327423"", ""68.06512451"", ""67.87348938"", ""67.94563293"", ""67.94276428"", ""67.81713867"", ""67.75085449"", ""67.68289185"", ""67.70329285"", ""67.68460846"", ""67.74881744"", ""67.83226013"", ""67.64054108"", ""67.75115204"", ""67.68167114"", ""67.75590515"", ""67.87901306"", ""67.86691284"", ""67.85520172"", ""67.78909302"", ""67.69051361"", ""67.86238098"", ""67.74839783"", ""67.80368042"", ""68.02318573"", ""68.43003082"", ""68.28710175"", ""68.39802551"", ""67.93309784"", ""67.89021301"", ""67.78437805"", ""67.72468567"", ""67.74609375""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,82,745371,False,False,ReLU,1.53676593,2.27265811,1.65736175,74,94,EARLY_STOPPED,1.478858,False,True,4896768,11.33,"[""187.60807800"", ""94.32683563"", ""102.18927765"", ""57.79789352"", ""63.59229279"", ""43.75018311"", ""48.21868515"", ""43.28222275"", ""42.28975677"", ""42.02698898"", ""40.18192673"", ""40.17087936"", ""40.12036896"", ""39.53117752"", ""38.63599014"", ""38.19528198"", ""37.45292282"", ""27.93292427"", ""9.49469471"", ""7.77206850"", ""11.06123829"", ""11.55815983"", ""10.81317329"", ""9.21194935"", ""6.08123016"", ""4.21396255"", ""6.17861557"", ""4.57168293"", ""4.13461304"", ""4.48007488"", ""3.96826530"", ""3.41531110"", ""4.07775211"", ""3.61140823"", ""3.15885472"", ""3.19206309"", ""2.78859186"", ""2.69355726"", ""2.36414838"", ""2.45795131"", ""2.75066018"", ""2.11256886"", ""2.95880008"", ""2.76993179"", ""2.46960306"", ""2.07853580"", ""2.21505499"", ""3.40202069"", ""2.92720056"", ""2.88866544"", ""2.39021730"", ""2.38476014"", ""2.19940162"", ""2.41247129"", ""1.95314991"", ""2.17380786"", ""2.11987448"", ""2.22180176"", ""1.97268760"", ""2.11590886"", ""1.76046431"", ""1.95264077"", ""1.85588622"", ""1.99514890"", ""1.81720388"", ""2.00856948"", ""1.87736607"", ""2.44947457"", ""1.89613533"", ""1.67348945"", ""1.60563123"", ""1.70857751"", ""1.63586640"", ""1.71457422"", ""1.53676593"", ""2.07401800"", ""2.60032868"", ""1.72499049"", ""1.62123871"", ""1.63617635"", ""1.92865396"", ""2.02228832"", ""2.39057994"", ""1.99200118"", ""2.09432173"", ""2.11254048"", ""1.84806979"", ""1.73349512"", ""1.56158268"", ""2.09820056"", ""2.90464807"", ""2.85245013"", ""2.14926910"", ""2.45838428"", ""2.27265811""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,81,1217887311,False,False,ReLU,1.28700697,1.99628377,1.43777633,137,157,EARLY_STOPPED,1.551106,False,True,4896768,14.54,"[""184.65270996"", ""100.19446564"", ""105.10088348"", ""53.01610947"", ""24.49333763"", ""31.37616158"", ""7.43785334"", ""16.15430641"", ""11.42896748"", ""9.09390640"", ""7.26042032"", ""9.15676308"", ""7.61429834"", ""6.15008307"", ""5.89449978"", ""6.06763172"", ""4.62742281"", ""4.84619045"", ""4.28840542"", ""3.66431880"", ""3.52341342"", ""3.62954593"", ""3.36386895"", ""2.95705676"", ""2.77857471"", ""2.70268607"", ""2.58947015"", ""2.54133248"", ""2.57915902"", ""2.57941270"", ""2.44951463"", ""2.48324227"", ""2.37288594"", ""2.36408877"", ""2.60078931"", ""2.39723659"", ""2.01435304"", ""2.59368753"", ""2.76807761"", ""2.17414165"", ""2.66874647"", ""2.63998842"", ""2.52116132"", ""2.98103380"", ""2.86540008"", ""3.03660178"", ""2.46170473"", ""2.77741742"", ""2.50390482"", ""2.61640549"", ""2.43695641"", ""2.07401705"", ""2.15944505"", ""2.40434146"", ""1.92214108"", ""2.15475082"", ""1.80466270"", ""2.00832343"", ""2.17402244"", ""2.60205317"", ""2.29612994"", ""1.89512312"", ""2.12157488"", ""1.88656902"", ""2.24526286"", ""1.76827037"", ""2.02196789"", ""2.14858007"", ""1.72368014"", ""1.59105814"", ""1.96365571"", ""1.54262614"", ""1.52697051"", ""2.48553658"", ""1.54602635"", ""2.06094408"", ""2.01578498"", ""1.52517807"", ""1.62615836"", ""1.93626249"", ""1.88814437"", ""1.78814030"", ""2.35235524"", ""1.65036118"", ""1.89605319"", ""1.85656524"", ""1.49696863"", ""1.93462050"", ""1.77210903"", ""1.97799802"", ""1.76476610"", ""1.69363844"", ""1.89489055"", ""1.75590050"", ""2.00453091"", ""1.61098981"", ""1.69114208"", ""1.50912416"", ""1.49285638"", ""1.82140136"", ""2.34451795"", ""1.79203188"", ""2.13818097"", ""1.98396122"", ""2.20454121"", ""1.72955525"", ""1.96504402"", ""1.69485354"", ""2.41438556"", ""1.93020606"", ""2.37291336"", ""1.65421772"", ""2.15994215"", ""1.69727135"", ""1.69220042"", ""1.69182742"", ""1.86045706"", ""1.45755446"", ""1.83102715"", ""1.50458133"", ""1.57883132"", ""1.96396077"", ""1.92958260"", ""2.10803699"", ""1.82642484"", ""1.83305907"", ""1.52476323"", ""1.84919763"", ""1.68194234"", ""1.93390882"", ""1.97063291"", ""1.53697276"", ""1.54461408"", ""1.61187482"", ""1.55308020"", ""1.42791116"", ""1.47936499"", ""1.28700697"", ""1.87752438"", ""1.32214606"", ""1.79786909"", ""2.37740016"", ""1.97866917"", ""1.59780943"", ""1.62403715"", ""1.37261212"", ""1.56827772"", ""1.32243288"", ""1.54937911"", ""2.25518990"", ""1.62275398"", ""1.87995398"", ""1.75175869"", ""2.59903550"", ""2.04248476"", ""1.91913021"", ""1.97369754"", ""1.99628377""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,85,1029979962,False,False,ReLU,34.43090439,35.98636627,34.67561722,74,94,EARLY_STOPPED,1.045176,False,False,4896768,9.64,"[""193.24159241"", ""137.23173523"", ""142.99658203"", ""128.16528320"", ""75.00639343"", ""44.26109695"", ""50.43880081"", ""50.93113327"", ""43.86101532"", ""40.79846573"", ""41.76337814"", ""41.63742065"", ""38.96567917"", ""39.01548386"", ""39.21735001"", ""37.74688339"", ""37.72029495"", ""37.44071198"", ""36.82878494"", ""36.84371567"", ""36.33264923"", ""36.02310562"", ""35.99133301"", ""35.81961823"", ""35.79087448"", ""35.59829330"", ""35.47356796"", ""35.90889740"", ""35.56320572"", ""35.83351135"", ""35.38980865"", ""35.41440964"", ""35.28876495"", ""36.03520203"", ""35.52031708"", ""35.81842804"", ""35.36290359"", ""35.35400772"", ""35.15334702"", ""35.20468903"", ""35.40251923"", ""35.12471771"", ""35.08594131"", ""35.16225052"", ""35.09929657"", ""34.90492249"", ""35.17575455"", ""35.18206406"", ""35.40554810"", ""34.72167969"", ""34.78722382"", ""34.80261230"", ""35.01683807"", ""34.82696152"", ""34.92526245"", ""34.94334793"", ""35.03478622"", ""34.95652771"", ""34.57318878"", ""34.75778580"", ""34.67369843"", ""34.92433167"", ""34.97397995"", ""34.78118515"", ""34.86683273"", ""34.89632034"", ""34.73078537"", ""35.20822906"", ""34.73463058"", ""34.64405441"", ""35.05579376"", ""35.06493759"", ""35.42220306"", ""35.40707397"", ""34.43090439"", ""34.58942795"", ""35.05255890"", ""34.69567490"", ""35.01477051"", ""34.87682724"", ""34.66537857"", ""34.85895538"", ""34.73394775"", ""35.83654022"", ""34.88138199"", ""35.79764938"", ""35.11354828"", ""35.92902756"", ""35.47656250"", ""35.63246536"", ""34.86623001"", ""34.72315216"", ""35.64337158"", ""35.27127838"", ""35.98636627""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,87,647839683,False,False,ReLU,1.45357525,2.03047848,1.69451368,95,115,EARLY_STOPPED,1.396886,False,True,4896768,12.26,"[""197.94966125"", ""95.59256744"", ""75.21126556"", ""46.71290970"", ""47.31182861"", ""46.10504913"", ""40.25899124"", ""46.63975143"", ""39.71727371"", ""40.58690262"", ""40.39526749"", ""41.41262436"", ""39.26913834"", ""38.75725555"", ""39.96188736"", ""39.00991821"", ""38.58579254"", ""38.28618240"", ""38.35038376"", ""37.95263290"", ""37.80623245"", ""37.25869370"", ""36.99124527"", ""36.72994232"", ""36.34738159"", ""35.87219620"", ""35.98453140"", ""36.18198776"", ""23.91769791"", ""5.31688738"", ""9.12453270"", ""11.58436584"", ""11.72582531"", ""10.71088123"", ""7.96233273"", ""4.30898762"", ""6.53901434"", ""5.41755915"", ""3.85507417"", ""4.33154345"", ""3.19292402"", ""4.52809429"", ""3.59700203"", ""3.21761918"", ""3.44760776"", ""2.58636808"", ""2.88824868"", ""2.52243304"", ""2.64059615"", ""2.66382527"", ""2.67338371"", ""2.55003238"", ""2.67657590"", ""2.20788383"", ""2.13521600"", ""2.15759254"", ""2.47212005"", ""2.28507423"", ""2.49517822"", ""3.19981194"", ""3.03885031"", ""4.74714136"", ""3.35830045"", ""3.56877327"", ""2.83990979"", ""2.72167850"", ""3.37646079"", ""2.73166776"", ""2.00561500"", ""2.11890650"", ""2.58186221"", ""2.12478900"", ""1.95037866"", ""2.31071663"", ""2.25946045"", ""2.14807415"", ""2.08305407"", ""2.46054626"", ""1.95673501"", ""2.18873930"", ""2.21881199"", ""2.43671989"", ""2.40284204"", ""2.46438169"", ""1.80229282"", ""2.41705203"", ""1.71038270"", ""1.91192687"", ""1.81954730"", ""1.63692379"", ""1.51031721"", ""1.78026855"", ""1.75514090"", ""1.61219978"", ""1.51398158"", ""1.45357525"", ""1.60097444"", ""1.48562813"", ""1.72419381"", ""1.60265768"", ""1.62333584"", ""1.60448682"", ""1.78817081"", ""1.84249318"", ""1.75224805"", ""1.71445811"", ""1.71284950"", ""1.57458889"", ""1.62707710"", ""1.68912685"", ""1.87973177"", ""1.71450043"", ""2.00576472"", ""1.56204724"", ""1.71828377"", ""2.03047848""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,83,1561969618,False,False,ReLU,1.32762218,1.63353312,1.36112761,132,152,EARLY_STOPPED,1.230420,False,True,4896768,16.19,"[""195.61100769"", ""105.87821198"", ""103.31768036"", ""46.90802002"", ""46.95876694"", ""50.39762115"", ""48.14166260"", ""44.22934341"", ""38.87237167"", ""42.90893173"", ""40.60045624"", ""39.07723999"", ""39.66088104"", ""38.33124161"", ""38.01655197"", ""38.13142014"", ""37.91336823"", ""37.52347946"", ""37.42344284"", ""36.90990829"", ""37.28233719"", ""36.33629608"", ""36.39245987"", ""36.34400177"", ""36.44032669"", ""36.27341843"", ""36.70077896"", ""35.78568268"", ""36.21229553"", ""36.06895828"", ""35.79976273"", ""35.67063904"", ""35.71476746"", ""35.75003052"", ""35.61608505"", ""35.34836578"", ""35.26532364"", ""35.45906067"", ""35.25985336"", ""35.71714783"", ""35.41691208"", ""35.50667953"", ""35.98686600"", ""35.40560532"", ""35.79634857"", ""35.61607361"", ""35.35121536"", ""35.61038589"", ""35.43099594"", ""35.22080612"", ""35.16714096"", ""35.39154434"", ""26.84096336"", ""7.69288111"", ""6.38649225"", ""10.11048889"", ""11.50000668"", ""10.37719727"", ""8.19022179"", ""4.34267473"", ""5.83408451"", ""5.65597248"", ""3.11681867"", ""3.88911581"", ""3.59231043"", ""3.35211039"", ""3.33417130"", ""2.85118866"", ""2.93526196"", ""2.77289462"", ""2.45630288"", ""2.53224874"", ""2.49066567"", ""3.14201856"", ""2.21618056"", ""2.69189310"", ""2.44687772"", ""2.25343490"", ""2.72362518"", ""2.49692678"", ""2.09200597"", ""2.31005430"", ""2.71606994"", ""2.08890486"", ""2.02376652"", ""1.84308517"", ""2.00296783"", ""1.82521844"", ""1.89671838"", ""1.80056190"", ""2.21109366"", ""2.92614150"", ""2.21822000"", ""1.98930109"", ""2.65698290"", ""2.80019426"", ""2.74677062"", ""2.99467230"", ""3.07398438"", ""2.20399070"", ""2.15493250"", ""2.15110660"", ""2.44536090"", ""2.00816584"", ""2.04339099"", ""1.89561045"", ""1.88193643"", ""1.71842325"", ""1.69719374"", ""1.75910103"", ""1.70064664"", ""1.59046185"", ""2.22366405"", ""2.31735921"", ""2.31696582"", ""2.29090071"", ""1.77822053"", ""1.46404421"", ""1.71567404"", ""1.60651183"", ""1.69240320"", ""1.56239545"", ""1.60099661"", ""1.85720468"", ""1.63091528"", ""1.46247768"", ""1.79098213"", ""1.44468653"", ""1.66399968"", ""1.77472365"", ""1.38071156"", ""1.95588267"", ""1.32762218"", ""1.45796680"", ""1.42846477"", ""1.46177137"", ""1.37026203"", ""1.62510514"", ""1.73709881"", ""1.66216636"", ""2.69118643"", ""1.71350992"", ""1.70416141"", ""1.56240952"", ""1.63373446"", ""1.91575372"", ""1.68462002"", ""1.42989004"", ""1.47060835"", ""1.87127686"", ""2.21985507"", ""2.09955740"", ""1.63353312""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,84,532649081,False,False,ReLU,34.55157852,34.64631271,35.02454758,101,121,EARLY_STOPPED,1.002742,False,False,4896768,14.35,"[""197.67605591"", ""141.13725281"", ""113.54651642"", ""115.28421783"", ""114.46423340"", ""110.53144836"", ""104.58283234"", ""106.16359711"", ""104.35716248"", ""103.19561768"", ""103.52716064"", ""102.13631439"", ""102.84407043"", ""101.97212982"", ""102.22821045"", ""101.79087067"", ""102.13521576"", ""101.68325043"", ""101.78875732"", ""101.47359467"", ""101.81871796"", ""101.38545227"", ""101.90099335"", ""90.01131439"", ""73.17334747"", ""73.29571533"", ""75.27884674"", ""75.18059540"", ""73.90839386"", ""70.63716125"", ""70.59262848"", ""70.52191162"", ""69.94931030"", ""70.20613861"", ""69.86231995"", ""69.29404449"", ""69.43025970"", ""69.24488068"", ""68.81018829"", ""68.24162292"", ""68.37538147"", ""68.43034363"", ""68.06830597"", ""68.18598175"", ""68.18283081"", ""68.20771027"", ""68.08542633"", ""68.22029114"", ""67.96939087"", ""68.28025055"", ""68.29301453"", ""67.68466187"", ""67.88525391"", ""68.22236633"", ""67.67842865"", ""67.82823944"", ""67.98775482"", ""67.78518677"", ""67.83416748"", ""67.85150146"", ""68.02170563"", ""68.06440735"", ""67.89765167"", ""68.02489471"", ""68.06745148"", ""67.90325928"", ""67.93090057"", ""67.87169647"", ""68.01079559"", ""67.75908661"", ""67.72064972"", ""67.78971863"", ""54.16666794"", ""40.03403854"", ""38.81827164"", ""41.73705673"", ""42.38069534"", ""42.40105057"", ""40.78661346"", ""38.15191269"", ""37.01525497"", ""37.90268707"", ""35.82308960"", ""35.97922897"", ""35.71670151"", ""35.20732117"", ""35.23506165"", ""35.19017029"", ""35.39048004"", ""35.15845108"", ""34.79774857"", ""35.42399979"", ""35.37242126"", ""35.01932526"", ""35.17575836"", ""34.73981476"", ""34.79565811"", ""34.58048630"", ""34.60417557"", ""34.81802368"", ""34.62062454"", ""34.55157852"", ""34.98881912"", ""35.10907745"", ""35.21774292"", ""35.28335953"", ""34.90225220"", ""34.96652985"", ""34.66759491"", ""34.64742661"", ""35.00660324"", ""34.80926895"", ""34.90417480"", ""34.84682465"", ""34.97741699"", ""34.86650085"", ""34.67772675"", ""34.72424316"", ""34.79444504"", ""34.80950165"", ""34.63174438"", ""34.64631271""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,86,580402888,False,False,ReLU,34.43064117,34.88578796,34.76153183,131,151,EARLY_STOPPED,1.013219,False,False,4896768,14.47,"[""192.66926575"", ""80.08192444"", ""76.84395599"", ""58.22454071"", ""45.69359589"", ""51.10804367"", ""43.78519821"", ""43.80386353"", ""41.29413223"", ""40.44590378"", ""41.00798798"", ""38.81073761"", ""40.05856705"", ""38.23233414"", ""38.91350174"", ""37.73654556"", ""37.55807114"", ""37.68178177"", ""36.77869797"", ""36.94680786"", ""36.49532318"", ""36.20903015"", ""36.24920654"", ""36.16286850"", ""36.24993134"", ""36.20046234"", ""35.86219406"", ""35.80901718"", ""35.84688568"", ""36.54905701"", ""35.91122818"", ""36.49449539"", ""36.49298096"", ""35.99554062"", ""35.85361862"", ""35.63186264"", ""35.70728302"", ""35.53812408"", ""35.47234344"", ""35.34112930"", ""35.34328079"", ""35.76092148"", ""35.22677994"", ""35.72341919"", ""35.86283493"", ""35.58563232"", ""35.45697021"", ""35.40393448"", ""35.32480240"", ""35.45035553"", ""35.66559982"", ""35.06827164"", ""35.84301758"", ""36.12343597"", ""36.45149612"", ""36.43229294"", ""35.86471176"", ""36.83483124"", ""36.51311493"", ""36.41917801"", ""35.24374390"", ""35.19361115"", ""35.44043732"", ""35.09526825"", ""35.21992874"", ""35.24555206"", ""35.07424164"", ""35.07329941"", ""35.54983521"", ""35.25720978"", ""35.24282074"", ""35.04647446"", ""34.82754517"", ""34.79420090"", ""35.08817673"", ""34.86953354"", ""35.14758682"", ""35.29581833"", ""35.85737610"", ""35.35969543"", ""34.84523773"", ""36.09961700"", ""35.31444931"", ""35.03523254"", ""35.73100662"", ""35.03895569"", ""34.72542191"", ""34.95563126"", ""35.11307144"", ""34.73501968"", ""34.62131119"", ""34.64268494"", ""34.88321304"", ""34.59552383"", ""34.73742294"", ""34.63966751"", ""34.80366898"", ""34.77169418"", ""34.54673004"", ""35.15466309"", ""34.90446472"", ""35.09550858"", ""34.99495697"", ""34.59552383"", ""35.46928406"", ""35.37749481"", ""35.33383179"", ""35.62351227"", ""35.18646240"", ""35.21519470"", ""35.03310013"", ""34.74644089"", ""34.53822708"", ""34.76526260"", ""34.67077637"", ""34.71512604"", ""34.77614212"", ""34.79343033"", ""35.08488083"", ""34.49786377"", ""34.43130112"", ""34.74725342"", ""35.31336975"", ""34.69161224"", ""34.53311539"", ""34.62154770"", ""34.61271667"", ""34.66736221"", ""34.59209824"", ""34.53637314"", ""34.69202805"", ""34.43064117"", ""34.57598877"", ""34.52077484"", ""34.95470047"", ""35.12168121"", ""34.52636719"", ""34.70027924"", ""34.68500519"", ""34.70931625"", ""34.75479507"", ""35.01814270"", ""34.63884735"", ""34.62712860"", ""34.84057617"", ""34.74221802"", ""35.00651932"", ""35.20608139"", ""35.67161560"", ""35.35255432"", ""35.32353592"", ""34.88578796""]"
milk_sumloss_convergence,MilkSL_baseline,6,24,6,1,True,90,1985412112,False,False,ReLU,3.65045857,12.05945301,11.93771839,42,46,DIVERGED,3.303545,True,False,4896768,7.12,"[""191.91142273"", ""76.08564758"", ""75.41456604"", ""58.06498337"", ""46.21537018"", ""48.41147232"", ""43.47555923"", ""42.79864883"", ""41.49622345"", ""41.18355942"", ""40.08727264"", ""40.49923325"", ""39.45352936"", ""39.93149567"", ""38.38090134"", ""39.26937485"", ""38.36513901"", ""38.18099213"", ""37.93099976"", ""37.29239273"", ""37.06584930"", ""36.74121094"", ""36.44118118"", ""36.34069824"", ""35.93404388"", ""36.31091690"", ""36.23439026"", ""35.85134888"", ""35.93140793"", ""35.79404831"", ""36.46080399"", ""36.36870575"", ""36.96368790"", ""36.43524170"", ""36.02045822"", ""35.76389694"", ""35.84039307"", ""35.95780182"", ""35.87062836"", ""35.86390686"", ""35.79157257"", ""19.84733009"", ""3.65045857"", ""9.37954521"", ""12.16316795"", ""12.61256886"", ""12.05945301""]"
